Site,Parameter,Year,Month,Day,Hour,PM2.5 (avg),Category,Observations,source_file
Hanoi,PM2.5 - Principal,2024,1,13,20,72.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,13,21,57.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,13,22,50.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,13,23,55.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,0,58.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,1,58.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,2,32.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,3,32.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,4,34.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,5,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,6,37.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,7,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,8,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,9,47.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,10,51.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,11,55.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,12,58.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,13,54.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,14,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,15,54.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,16,50.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,17,60.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,18,79.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,19,98.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,20,98.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,21,63.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,22,68.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,14,23,66.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,0,58.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,1,58.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,2,53.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,3,59.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,4,60.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,5,61.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,6,63.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,7,65.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,8,74.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,9,90.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,10,65.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,11,44.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,12,41.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,13,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,14,36.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,15,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,16,37.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,17,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,18,33.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,19,35.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,20,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,21,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,22,36.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,15,23,36.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,0,36.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,1,36.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,2,37.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,3,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,4,36.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,5,48.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,6,60.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,7,75.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,8,78.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,9,53.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,10,43.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,11,35.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,12,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,15,32.0,Good,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,16,28.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,17,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,18,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,19,24.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,20,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,21,34.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,22,28.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,16,23,40.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,0,46.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,1,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,2,45.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,3,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,4,40.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,5,39.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,7,66.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,8,65.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,9,62.0,Unhealthy,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,10,44.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,11,43.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,12,29.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,13,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,14,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,15,22.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,16,25.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,17,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,18,25.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,19,37.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,20,39.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,21,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,22,26.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,17,23,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,0,24.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,1,19.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,2,20.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,3,18.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,4,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,5,21.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,6,25.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,7,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,8,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,9,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,10,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,11,34.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,12,35.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,13,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,14,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,15,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,16,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,17,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,18,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,19,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,20,40.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,21,34.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,22,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,18,23,22.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,0,20.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,1,19.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,2,17.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,3,24.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,4,34.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,5,16.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,6,46.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,7,47.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,8,31.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,9,33.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,10,33.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,11,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,12,33.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,13,34.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,14,25.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,15,25.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,16,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,17,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,18,35.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,19,35.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,20,40.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,21,26.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,22,28.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,19,23,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,0,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,1,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,2,38.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,3,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,4,28.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,5,54.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,6,58.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,7,50.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,8,31.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,9,32.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,10,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,11,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,12,52.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,13,31.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,14,39.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,15,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,16,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,17,24.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,18,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,19,42.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,20,43.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,21,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,22,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,20,23,22.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,0,28.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,1,39.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,2,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,3,26.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,4,17.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,5,18.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,6,26.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,7,24.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,8,26.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,9,25.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,10,34.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,11,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,12,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,13,36.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,14,36.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,15,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,16,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,17,34.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,18,42.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,19,37.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,20,38.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,21,40.0,Unhealthy for Sensitive Groups,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,22,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,21,23,26.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,0,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,1,33.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,2,21.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,3,33.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,4,37.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,5,13.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,6,10.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,7,11.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,8,13.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,9,15.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,10,13.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,11,15.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,12,16.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,13,13.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,14,13.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,15,14.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,16,19.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,17,9.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,18,18.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,19,16.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,20,17.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,21,15.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,22,12.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,22,23,18.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,0,10.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,1,17.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,2,13.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,3,12.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,4,18.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,5,19.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,6,21.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,7,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,8,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,9,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,10,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,11,25.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,12,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,13,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,14,31.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,15,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,16,29.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,17,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,18,28.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,19,27.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,20,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,21,28.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,22,23.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,23,23,30.0,Moderate,2,Hanoi_daily_2024_combined.csv
Hanoi,PM2.5 - Principal,2024,1,24,0,32.0,Moderate,2,Hanoi_daily_2024_combined.csv
