Site,Parameter,Year,Month,Day,Hour,PM2.5 (avg),Category,Observations,source_file
Ho Chi Minh City,PM2.5 - Principal,2022,9,28,21,4.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,28,22,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,28,23,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,0,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,1,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,2,6.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,3,4.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,4,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,5,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,6,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,7,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,8,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,9,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,10,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,11,12.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,12,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,13,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,14,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,15,5.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,16,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,17,14.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,18,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,19,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,20,13.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,21,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,22,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,29,23,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,0,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,1,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,2,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,3,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,4,6.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,5,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,6,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,7,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,8,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,9,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,10,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,11,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,12,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,13,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,14,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,15,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,16,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,17,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,18,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,19,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,20,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,21,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,22,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,9,30,23,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,0,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,1,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,2,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,3,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,4,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,5,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,6,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,7,12.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,8,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,9,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,10,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,11,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,12,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,13,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,14,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,15,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,16,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,17,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,18,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,19,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,20,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,21,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,22,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,1,23,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,0,49.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,1,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,2,29.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,3,29.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,4,39.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,5,52.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,6,50.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,7,48.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,8,33.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,9,24.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,10,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,11,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,12,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,13,7.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,14,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,15,12.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,16,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,17,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,18,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,19,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,20,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,21,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,22,23.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,2,23,8.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,0,22.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,1,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,2,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,3,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,4,21.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,5,25.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,6,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,7,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,8,18.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,9,21.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,10,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,11,10.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,12,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,13,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,14,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,15,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,16,12.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,17,23.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,18,10.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,19,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,20,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,21,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,22,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,3,23,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,0,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,1,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,2,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,3,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,4,23.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,5,43.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,6,41.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,7,35.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,8,39.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,9,31.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,10,32.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,11,33.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,12,24.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,13,25.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,14,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,15,21.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,16,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,17,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,18,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,19,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,20,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,21,19.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,22,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,4,23,18.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,0,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,1,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,2,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,3,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,4,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,5,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,6,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,7,25.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,8,24.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,9,26.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,10,23.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,11,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,12,10.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,13,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,14,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,15,9.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,16,11.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,17,12.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,18,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,19,11.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,20,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,21,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,22,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,5,23,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,0,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,1,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,2,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,3,10.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,4,8.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,5,28.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,6,34.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,7,28.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,8,23.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,6,9,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,11,20.0,Good,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,12,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,13,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,14,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,15,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,16,13.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,17,27.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,18,37.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,19,31.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,20,29.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,21,23.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,22,30.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,12,23,16.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,0,26.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,1,25.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,2,23.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,3,27.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,4,29.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,5,92.0,Unhealthy,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,6,55.0,Unhealthy,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,7,42.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,8,29.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,9,36.0,Unhealthy for Sensitive Groups,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,10,30.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,11,26.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,12,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,13,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,14,14.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,15,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,16,12.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,17,21.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,18,15.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,19,17.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,20,26.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,21,27.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,22,29.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
Ho Chi Minh City,PM2.5 - Principal,2022,10,13,23,32.0,Moderate,2,HoChiMinhCity_daily_2022_combined.csv
